kota_administrasi,kecamatan,kelurahan,lama_genangan,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,ketinggian_air_minimal,ketinggian_air_maksimal,avg_ketinggian_air,total_kejadian,total_rw,cluster
4.0,42.0,178.0,0.0,0.0,0.0,0.0,0.0,70.0,110.0,90.0,1.0,2.0,3.0
4.0,52.0,180.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,2.0,5.0,3.0
4.0,52.0,188.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,3.0
3.0,59.0,249.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,1.0,4.0
3.0,46.0,255.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,1.0,1.0,3.0
3.0,46.0,195.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,5.0,3.0
4.0,42.0,178.0,0.0,0.0,0.0,0.0,0.0,50.0,75.0,62.5,1.0,2.0,3.0
4.0,52.0,180.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,2.0,3.0,4.0
4.0,52.0,188.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
1.0,35.0,260.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,2.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,2.0,2.0,3.0
4.0,42.0,178.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,55.0,1.0,2.0,3.0
4.0,52.0,180.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,4.0,4.0
6.0,62.0,218.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,2.0,1.0,3.0
1.0,44.0,216.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,3.0,1.0,3.0
3.0,46.0,255.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
3.0,60.0,247.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,3.0,3.0
3.0,60.0,187.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,3.0
3.0,37.0,200.0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,65.0,1.0,2.0,3.0
3.0,63.0,273.0,0.0,0.0,0.0,0.0,0.0,40.0,70.0,55.0,1.0,1.0,3.0
4.0,53.0,193.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,2.0,4.0
4.0,42.0,194.0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,70.0,1.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,1.0,4.0,3.0
4.0,42.0,178.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,2.0,3.0
4.0,39.0,258.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
4.0,52.0,180.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,4.0,3.0
4.0,34.0,207.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,1.0,3.0
4.0,34.0,261.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,12.5,1.0,1.0,4.0
6.0,62.0,218.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,6.5,7.0,1.0,3.0
6.0,62.0,251.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,1.0,3.0
1.0,44.0,216.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,8.0,5.0,1.0,3.0
1.0,35.0,260.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,37.5,1.0,7.0,3.0
1.0,35.0,182.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,3.0
1.0,35.0,199.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,3.0,3.0
1.0,49.0,233.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,3.0
3.0,37.0,186.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,2.0,3.0
3.0,37.0,254.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,1.0,3.0
3.0,59.0,214.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,3.0
3.0,59.0,197.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,1.0,1.0,3.0
3.0,55.0,176.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,65.0,2.0,3.0,3.0
3.0,45.0,252.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,3.0,4.0,3.0
3.0,45.0,192.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,4.0
3.0,60.0,187.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,1.0,2.0,3.0
3.0,46.0,195.0,0.0,0.0,0.0,0.0,0.0,30.0,80.0,55.0,1.0,1.0,3.0
3.0,63.0,273.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,1.0,3.0
4.0,34.0,261.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,1.0,1.0,3.0
4.0,34.0,179.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
4.0,53.0,193.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
4.0,39.0,258.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,2.0,3.0
6.0,62.0,253.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,21.5,4.0,4.0,3.0
6.0,62.0,246.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,12.5,1.0,1.0,3.0
6.0,62.0,251.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,2.0,3.0
6.0,38.0,263.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
6.0,38.0,268.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
6.0,38.0,189.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,3.0
6.0,38.0,264.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.5,1.0,4.0,3.0
6.0,38.0,240.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,2.0,3.0
6.0,48.0,245.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
6.0,48.0,231.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,3.0,3.0
6.0,51.0,229.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
6.0,65.0,271.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,17.5,1.0,2.0,3.0
1.0,44.0,216.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,6.5,6.0,1.0,3.0
1.0,44.0,272.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,45.0,1.0,1.0,3.0
1.0,44.0,244.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,50.0,1.0,1.0,3.0
1.0,47.0,198.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,1.0,1.0,3.0
1.0,47.0,227.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,1.0,3.0
1.0,47.0,228.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,3.0
1.0,36.0,182.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,2.0,1.0,3.0
1.0,36.0,260.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,4.0,3.0
1.0,36.0,199.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,2.0,3.0
1.0,36.0,226.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,1.0,1.0,3.0
1.0,40.0,275.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
1.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,5.0,3.0
1.0,49.0,233.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.5,1.0,3.0,3.0
1.0,58.0,206.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,3.0
1.0,58.0,234.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
3.0,60.0,208.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,45.0,2.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,2.0,3.0
4.0,34.0,261.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,22.5,1.0,2.0,3.0
1.0,49.0,233.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,55.0,2.0,1.0,3.0
1.0,44.0,216.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,1.0,3.0
3.0,46.0,201.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,1.0,3.0
3.0,46.0,195.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,2.0,2.0,3.0
3.0,33.0,247.0,0.0,0.0,0.0,0.0,0.0,40.0,80.0,60.0,2.0,4.0,3.0
3.0,33.0,187.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,2.0,1.0,3.0
3.0,59.0,250.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,2.0,1.0,3.0
3.0,59.0,262.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,2.0,2.0,4.0
3.0,59.0,197.0,0.0,0.0,0.0,0.0,0.0,40.0,70.0,55.0,2.0,1.0,3.0
3.0,59.0,214.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,2.0,1.0,3.0
3.0,66.0,222.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,1.0,3.0
3.0,66.0,239.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,3.0
3.0,45.0,171.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,4.0,2.0,3.0
3.0,54.0,235.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,1.0,3.0
3.0,41.0,190.0,0.0,0.0,0.0,0.0,0.0,50.0,70.0,60.0,1.0,1.0,3.0
3.0,37.0,186.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,45.0,2.0,1.0,3.0
4.0,53.0,193.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,50.0,2.0,2.0,3.0
4.0,61.0,248.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,2.0,2.0,3.0
4.0,42.0,194.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,2.0,4.0,3.0
4.0,42.0,178.0,0.0,0.0,0.0,0.0,0.0,40.0,135.0,87.5,2.0,2.0,3.0
4.0,70.0,169.0,0.0,0.0,0.0,0.0,0.0,15.0,120.0,67.5,1.0,1.0,3.0
4.0,70.0,180.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,2.0,5.0,3.0
4.0,70.0,188.0,0.0,0.0,0.0,0.0,0.0,20.0,90.0,55.0,2.0,2.0,3.0
6.0,38.0,264.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,2.0,3.0
6.0,38.0,213.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,3.0,4.0
6.0,38.0,189.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,2.0,3.0
6.0,38.0,263.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,3.0
6.0,48.0,245.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,3.0
6.0,51.0,259.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,3.0,3.0
6.0,57.0,174.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,27.5,2.0,3.0,3.0
6.0,62.0,253.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,3.0,3.0
6.0,62.0,246.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,22.5,1.0,2.0,3.0
6.0,62.0,251.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,3.0
6.0,62.0,218.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,3.0
6.0,65.0,274.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,3.0
6.0,65.0,223.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,3.0
6.0,65.0,269.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,3.0
6.0,65.0,271.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,7.0,3.0
1.0,47.0,228.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,32.5,1.0,4.0,3.0
1.0,47.0,227.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,1.0,1.0,3.0
1.0,47.0,198.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,7.0,3.0
1.0,35.0,226.0,0.0,0.0,85.0,0.0,0.0,40.0,75.0,57.5,1.0,8.0,3.0
1.0,35.0,260.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,45.0,1.0,4.0,3.0
1.0,35.0,182.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,7.0,3.0
1.0,35.0,181.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,5.0,3.0
1.0,35.0,220.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,32.5,1.0,12.0,3.0
1.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,1.0,8.0,3.0
1.0,40.0,209.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,3.0,3.0
1.0,44.0,272.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,47.5,1.0,3.0,3.0
1.0,49.0,212.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1.0,1.0,3.0
1.0,49.0,233.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,35.0,1.0,2.0,3.0
1.0,49.0,232.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
1.0,64.0,211.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,3.0
3.0,59.0,262.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
3.0,60.0,187.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,1.0,1.0,3.0
3.0,60.0,205.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,1.0,1.0,4.0
3.0,45.0,252.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,1.0,1.0,3.0
3.0,37.0,254.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,55.0,1.0,4.0,3.0
4.0,52.0,276.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,45.0,1.0,5.0,3.0
4.0,53.0,193.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.5,1.0,1.0,3.0
4.0,34.0,261.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
4.0,34.0,207.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
4.0,61.0,215.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,3.0
4.0,39.0,196.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,3.0
1.0,35.0,181.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,3.0,3.0
1.0,35.0,260.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,50.0,1.0,2.0,3.0
1.0,47.0,227.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,2.0,1.0,3.0
1.0,49.0,233.0,0.0,0.0,209.0,0.0,0.0,40.0,110.0,75.0,1.0,2.0,3.0
1.0,49.0,232.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,1.0,3.0
3.0,45.0,252.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,2.0,2.0,3.0
3.0,45.0,192.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,60.0,1.0,1.0,4.0
3.0,60.0,205.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,3.0,5.0,3.0
3.0,60.0,247.0,0.0,0.0,0.0,0.0,0.0,100.0,220.0,160.0,3.0,4.0,3.0
3.0,59.0,249.0,0.0,0.0,539.0,0.0,0.0,10.0,250.0,130.0,3.0,3.0,3.0
3.0,59.0,262.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,1.0,3.0,3.0
3.0,59.0,185.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,3.0
3.0,66.0,222.0,1.0,0.0,7.0,0.0,0.0,10.0,50.0,30.0,2.0,1.0,3.0
3.0,66.0,239.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,75.0,1.0,1.0,3.0
3.0,41.0,237.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,1.0,1.0,3.0
3.0,41.0,266.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,3.0
3.0,41.0,204.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
3.0,55.0,176.0,0.0,0.0,0.0,0.0,0.0,35.0,70.0,52.5,1.0,1.0,3.0
3.0,46.0,255.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,2.0,2.0,3.0
3.0,46.0,195.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
3.0,37.0,254.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,1.0,1.0,1.0
4.0,53.0,193.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,3.0,3.0,3.0
4.0,53.0,225.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,2.0,11.0,3.0
4.0,53.0,238.0,0.0,0.0,24.0,0.0,0.0,10.0,100.0,55.0,1.0,3.0,3.0
4.0,42.0,219.0,0.0,0.0,1137.0,0.0,0.0,10.0,250.0,130.0,4.0,5.0,3.0
4.0,42.0,178.0,1.0,0.0,390.0,0.0,0.0,20.0,220.0,120.0,2.0,9.0,4.0
4.0,52.0,180.0,0.0,0.0,1084.0,0.0,0.0,10.0,150.0,80.0,3.0,7.0,3.0
4.0,52.0,175.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,50.0,2.0,4.0,3.0
4.0,52.0,188.0,0.0,0.0,60.0,0.0,0.0,20.0,170.0,95.0,2.0,5.0,3.0
4.0,56.0,224.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
4.0,39.0,183.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,3.0,3.0
4.0,39.0,230.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
4.0,39.0,258.0,0.0,0.0,150.0,0.0,0.0,20.0,40.0,30.0,1.0,3.0,4.0
3.0,60.0,247.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,4.0,3.0
3.0,46.0,195.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,15.0,1.0,1.0,3.0
3.0,46.0,255.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,12.5,2.0,3.0,3.0
4.0,42.0,178.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,2.0,2.0,4.0
4.0,53.0,193.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,1.0,2.0,4.0
3.0,60.0,247.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,80.0,1.0,4.0,3.0
3.0,59.0,249.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,3.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,35.0,1.0,5.0,3.0
4.0,42.0,178.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,2.0,3.0
4.0,53.0,175.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,1.0,1.0,3.0
4.0,53.0,180.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,65.0,1.0,2.0,3.0
1.0,47.0,267.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,60.0,1.0,6.0,3.0
1.0,58.0,234.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,25.0,1.0,1.0,3.0
1.0,58.0,242.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,3.0
1.0,43.0,272.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,50.0,1.0,3.0,3.0
1.0,43.0,217.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,1.0,1.0,3.0
3.0,60.0,205.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,40.0,2.0,5.0,3.0
3.0,46.0,255.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,50.0,2.0,2.0,3.0
3.0,46.0,195.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,32.5,2.0,1.0,3.0
3.0,46.0,221.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,3.0
3.0,37.0,170.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,1.0,1.0,3.0
3.0,37.0,172.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,50.0,1.0,4.0,4.0
3.0,45.0,192.0,0.0,0.0,0.0,0.0,0.0,20.0,75.0,47.5,1.0,2.0,3.0
3.0,45.0,252.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,1.0,1.0,3.0
3.0,45.0,202.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,65.0,1.0,1.0,4.0
4.0,53.0,225.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,40.0,2.0,3.0,4.0
4.0,52.0,177.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,0.0
4.0,52.0,180.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1.0,1.0,0.0
4.0,42.0,219.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,2.0,4.0,1.0
4.0,42.0,178.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,1.0,1.0
2.0,72.0,101.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,1.0,4.0,0.0
2.0,72.0,496.0,1.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,4.0,4.0
2.0,121.0,383.0,0.0,0.0,625.0,0.0,0.0,10.0,70.0,40.0,1.0,7.0,0.0
2.0,129.0,9.0,0.0,0.0,195.0,0.0,0.0,31.0,70.0,50.5,1.0,2.0,2.0
2.0,129.0,152.0,0.0,0.0,2078.0,0.0,0.0,71.0,150.0,110.5,1.0,8.0,2.0
2.0,129.0,398.0,1.0,0.0,0.0,0.0,0.0,40.0,60.0,50.0,1.0,2.0,2.0
6.0,5.0,42.0,0.0,0.0,1121.0,0.0,0.0,10.0,35.0,22.5,1.0,3.0,2.0
6.0,5.0,360.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,3.0
6.0,5.0,476.0,1.0,0.0,338.0,0.0,0.0,10.0,150.0,80.0,2.0,5.0,3.0
6.0,5.0,494.0,0.0,0.0,574.0,0.0,0.0,10.0,70.0,40.0,1.0,5.0,0.0
6.0,5.0,495.0,0.0,0.0,120.0,0.0,0.0,10.0,150.0,80.0,1.0,4.0,2.0
6.0,5.0,501.0,0.0,0.0,278.0,0.0,0.0,10.0,150.0,80.0,1.0,9.0,4.0
6.0,71.0,280.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,5.0,2.0
6.0,71.0,281.0,0.0,0.0,100.0,0.0,0.0,10.0,30.0,20.0,1.0,2.0,0.0
6.0,71.0,388.0,0.0,0.0,210.0,0.0,0.0,10.0,70.0,40.0,1.0,7.0,0.0
6.0,76.0,536.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,35.0,1.0,1.0,1.0
6.0,105.0,148.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,30.0,1.0,6.0,1.0
6.0,105.0,389.0,0.0,0.0,1168.0,0.0,0.0,10.0,150.0,80.0,1.0,7.0,1.0
6.0,105.0,397.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,1.0,1.0
6.0,105.0,405.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,42.5,5.0,3.0,4.0
6.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,1.0,4.0,3.0
1.0,2.0,32.0,0.0,0.0,2220.0,0.0,0.0,31.0,70.0,50.5,2.0,9.0,2.0
1.0,2.0,33.0,1.0,0.0,362.0,0.0,0.0,10.0,70.0,40.0,1.0,9.0,4.0
1.0,2.0,87.0,1.0,0.0,1230.0,0.0,0.0,71.0,150.0,110.5,1.0,15.0,2.0
1.0,2.0,147.0,1.0,0.0,4461.0,0.0,0.0,31.0,70.0,50.5,2.0,13.0,2.0
1.0,2.0,166.0,0.0,0.0,2804.0,0.0,0.0,31.0,70.0,50.5,1.0,8.0,2.0
1.0,2.0,469.0,0.0,0.0,2133.0,0.0,0.0,31.0,70.0,50.5,1.0,6.0,4.0
1.0,18.0,125.0,0.0,0.0,60.0,0.0,0.0,31.0,70.0,50.5,1.0,13.0,4.0
1.0,18.0,529.0,0.0,0.0,85.0,0.0,0.0,10.0,150.0,80.0,1.0,5.0,0.0
1.0,18.0,535.0,0.0,0.0,24.0,0.0,0.0,31.0,70.0,50.5,1.0,1.0,2.0
1.0,18.0,562.0,0.0,0.0,208.0,0.0,0.0,31.0,70.0,50.5,1.0,8.0,2.0
1.0,29.0,141.0,0.0,0.0,147.0,0.0,0.0,31.0,70.0,50.5,1.0,12.0,1.0
1.0,29.0,143.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,1.0,7.0,3.0
1.0,29.0,387.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,40.0,1.0,5.0,3.0
1.0,29.0,493.0,1.0,0.0,2112.0,0.0,0.0,31.0,200.0,115.5,1.0,5.0,2.0
1.0,29.0,532.0,0.0,0.0,1208.0,0.0,0.0,31.0,150.0,90.5,1.0,5.0,2.0
1.0,32.0,86.0,0.0,0.0,130.0,0.0,0.0,31.0,70.0,50.5,1.0,7.0,3.0
